groupID,nucleus_size,g_len,r_len,list_size,depth_approx,time_depth_approx,outcome,calls_recoveringl1,calls_test_conj,time_attack
G_12_3_09_2,7,1000,100,5,5,200850,1,6,0,41362
G_12_3_09_1,7,100,1000,10,6,15774338,1,7,0,41370
G_20_3_09_1,7,100,10,10,4,23952,1,5,0,304859
G_20_7_09_2,15,100,10,10,4,38705,1,5,0,188222
G_12_3_09_2,7,1000,100,5,5,200850,1,6,0,36751
G_12_3_09_3,9,1000,100,50,4,132596,1,5,0,52006
G_12_7_09_2,15,100,1000,5,6,16496885,1,7,0,50175
G_12_7_09_3,22,10,1000,50,7,18089317,1,8,0,49851
G_12_3_09_1,7,100,1000,10,6,15774338,1,7,0,43711
G_12_3_09_2,7,1000,100,10,5,200850,1,6,0,37256
G_12_3_09_3,9,1000,100,50,4,132596,1,5,0,51080
G_12_7_09_2,15,100,1000,5,6,16496885,1,7,0,47090
G_12_3_09_2,7,1000,100,10,5,200850,1,6,0,37861
G_12_3_09_1,7,100,1000,10,6,15774338,1,7,0,41543
G_20_3_09_2,7,100,10,10,3,18736,1,4,0,181224
G_12_7_09_3,22,10,1000,50,7,18089317,1,8,0,50647
G_20_3_09_3,7,100,10,10,4,20521,1,5,0,187505
G_12_3_09_2,7,1000,100,10,5,200850,1,6,0,35842
G_12_3_09_3,9,10,1000,5,5,8725503,1,6,0,51789
G_12_7_09_2,15,100,1000,5,6,16496885,1,7,0,48659
G_12_3_09_1,7,100,1000,50,6,15774338,1,7,0,42986
G_12_3_07_1,27,10,10,5,7,38137,-1
G_12_3_09_2,7,1000,100,10,5,200850,1,6,0,38686
G_20_7_09_1,17,100,10,10,4,41725,1,5,0,209057
G_12_7_09_3,22,10,1000,50,7,18089317,1,8,0,53423
G_20_7_09_2,15,100,10,10,4,38705,1,5,0,192964
G_12_3_09_3,9,10,1000,5,5,8725503,1,6,0,54394
G_12_3_09_1,7,100,1000,50,6,15774338,1,7,0,38597
G_3_3_03_1,41,100,100,5,17,3439204,-1
G_12_3_09_2,7,1000,100,10,5,200850,1,6,0,40996
G_7_10_07_3,50,10,100,5,13,10034917,1,15,0,252694
G_12_7_09_2,15,100,1000,5,6,16496885,1,7,0,49485
G_20_3_09_1,7,100,10,10,4,23952,1,5,0,242931
G_12_7_09_3,22,10,1000,50,7,18089317,1,8,0,54177
G_12_3_09_2,7,1000,100,10,5,200850,1,6,0,40039
G_12_3_09_3,9,10,1000,5,5,8725503,1,6,0,51298
G_12_3_09_1,7,100,1000,50,6,15774338,1,7,0,43390
G_12_7_09_2,15,100,1000,10,6,16496885,1,7,0,47164
G_12_3_09_2,7,1000,100,10,5,200850,1,6,0,38662
G_20_3_09_2,7,100,10,10,3,18736,1,4,0,196184
G_7_7_07_2,71,100,100,5,11,3585461,1,13,0,389467
G_12_3_09_1,7,100,1000,50,6,15774338,1,7,0,39038
G_12_3_09_3,9,10,1000,5,5,8725503,1,6,0,54524
G_20_3_09_3,7,100,10,10,4,20521,1,5,0,199113
G_12_7_09_3,22,100,1000,5,7,18089317,1,8,0,52503
G_12_3_09_2,7,1000,100,10,5,200850,1,6,0,40102
G_12_7_09_2,15,100,1000,10,6,16496885,1,7,0,49921
G_12_3_09_2,7,1000,100,10,5,200850,1,6,0,37066
G_12_3_09_1,7,100,1000,50,6,15774338,1,7,0,43076
G_20_7_09_1,17,100,10,10,4,41725,1,5,0,200394
G_12_3_09_3,9,10,1000,5,5,8725503,1,6,0,56665
G_12_7_09_3,22,100,1000,5,7,18089317,1,8,0,50107
G_20_7_09_2,15,100,10,10,4,38705,1,5,0,205558
G_12_3_09_2,7,1000,100,10,5,200850,1,6,0,40394
G_12_3_07_1,27,10,10,5,7,38137,1,8,0,252986
G_12_7_09_2,15,100,1000,10,6,16496885,1,7,0,44627
G_7_10_07_3,50,10,100,10,13,10034917,1,15,0,181117
G_20_3_09_1,7,100,10,10,4,23952,1,5,0,189374
G_12_3_09_1,7,100,1000,50,6,15774338,1,7,0,40358
G_12_3_09_3,9,10,1000,5,5,8725503,1,6,0,56845
G_12_3_09_2,7,1000,100,50,5,200850,1,6,0,40066
G_12_7_09_3,22,100,1000,5,7,18089317,1,8,0,55827
G_7_7_07_2,71,100,100,10,11,3585461,1,13,0,166030
G_12_7_09_2,15,100,1000,10,6,16496885,1,7,0,50681
G_12_3_09_1,7,100,1000,50,6,15774338,1,7,0,44491
G_12_3_09_2,7,1000,100,50,5,200850,1,6,0,43579
G_20_3_09_2,7,100,10,10,3,18736,1,4,0,202077
G_12_3_09_3,9,10,1000,5,5,8725503,1,6,0,58078
G_20_3_09_3,7,100,10,10,4,20521,1,5,0,194862
G_12_3_09_2,7,1000,100,50,5,200850,1,6,0,36163
G_12_7_09_3,22,100,1000,5,7,18089317,1,8,0,55561
G_12_7_09_2,15,100,1000,10,6,16496885,1,7,0,44243
G_12_3_09_1,7,100,1000,50,6,15774338,1,7,0,41232
G_20_7_09_2,15,100,10,10,4,38705,1,5,0,158184
G_12_3_09_2,7,1000,100,50,5,200850,1,6,0,39385
G_20_7_09_1,17,100,10,10,4,41725,1,5,0,203914
G_12_3_09_3,9,10,1000,5,5,8725503,1,6,0,60730
G_12_3_09_1,7,100,1000,50,6,15774338,1,7,0,39258
G_12_7_09_2,15,100,1000,10,6,16496885,1,7,0,46835
G_20_3_09_1,7,100,10,10,4,23952,1,5,0,177009
G_12_7_09_3,22,100,1000,5,7,18089317,1,8,0,51286
G_12_3_09_2,7,1000,100,50,5,200850,1,6,0,40389
G_7_10_07_3,50,10,100,10,13,10034917,1,15,0,216409
G_7_7_07_2,71,100,100,10,11,3585461,1,13,0,165542
G_12_3_09_3,9,10,1000,5,5,8725503,1,6,0,57765
G_12_3_09_1,7,100,1000,50,6,15774338,1,7,0,41321
G_12_3_09_2,7,1000,100,50,5,200850,1,6,0,37605
G_12_7_09_2,15,100,1000,10,6,16496885,1,7,0,46153
G_20_7_09_2,15,100,10,10,4,38705,1,5,0,118292
G_12_7_09_3,22,100,1000,5,7,18089317,1,8,0,53460
G_20_3_09_2,7,100,10,50,3,18736,1,4,0,194032
G_12_3_09_2,7,1000,100,50,5,200850,1,6,0,42746
G_12_3_09_3,9,10,1000,5,5,8725503,1,6,0,52725
G_20_3_09_3,7,100,10,50,4,20521,1,5,0,195556
G_12_3_09_1,7,1000,1000,5,6,15774338,1,7,0,52178
G_12_7_09_2,15,100,1000,10,6,16496885,1,7,0,46514
G_12_3_09_2,7,1000,100,50,5,200850,1,6,0,36966
G_12_7_09_3,22,100,1000,5,7,18089317,1,8,0,48232
G_12_3_09_3,9,10,1000,10,5,8725503,1,6,0,60680
G_12_3_09_2,7,1000,100,50,5,200850,1,6,0,39482
G_20_3_09_1,7,100,10,10,4,23952,1,5,0,178813
G_20_7_09_1,17,100,10,10,4,41725,1,5,0,212860
G_12_3_09_1,7,1000,1000,5,6,15774338,1,7,0,54587
G_12_7_09_2,15,100,1000,10,6,16496885,1,7,0,50503
G_7_10_07_3,50,10,100,10,13,10034917,1,15,0,166476
G_12_7_09_3,22,100,1000,5,7,18089317,1,8,0,50659
G_12_3_09_2,7,1000,100,50,5,200850,1,6,0,37405
G_12_3_09_3,9,10,1000,10,5,8725503,1,6,0,54682
G_12_3_09_1,7,1000,1000,5,6,15774338,1,7,0,53066
G_12_7_09_2,15,100,1000,10,6,16496885,1,7,0,40520
G_12_3_09_2,7,10,1000,5,6,13008182,1,7,0,38924
G_20_7_09_2,15,100,10,10,4,38705,1,5,0,200769
G_12_3_09_3,9,10,1000,10,5,8725503,1,6,0,35334
G_12_7_09_3,22,100,1000,5,7,18089317,1,8,0,56352
G_20_3_09_3,7,100,10,50,4,20521,1,5,0,182231
G_7_7_07_2,71,100,100,10,11,3585461,1,13,0,244261
G_20_3_09_2,7,100,10,50,3,18736,1,4,0,200992
G_12_3_09_1,7,1000,1000,5,6,15774338,1,7,0,32200
G_12_3_09_2,7,10,1000,5,6,13008182,1,7,0,40684
G_12_7_09_2,15,100,1000,50,6,16496885,1,7,0,46562
G_12_3_09_3,9,10,1000,10,5,8725503,1,6,0,55100
G_12_7_09_3,22,100,1000,5,7,18089317,1,8,0,50131
G_12_3_09_1,7,1000,1000,5,6,15774338,1,7,0,45958
G_20_3_09_1,7,100,10,10,4,23952,1,5,0,181898
G_12_3_09_2,7,10,1000,5,6,13008182,1,7,0,38824
G_12_7_09_2,15,100,1000,50,6,16496885,1,7,0,35595
G_12_3_09_3,9,10,1000,10,5,8725503,1,6,0,54119
G_20_7_09_1,17,100,10,10,4,41725,1,5,0,220079
G_7_10_07_2,29,100,100,5,13,6582410,-1
G_12_7_09_3,22,100,1000,10,7,18089317,1,8,0,42914
G_7_10_07_3,50,10,100,10,13,10034917,1,15,0,211586
G_12_3_09_1,7,1000,1000,5,6,15774338,1,7,0,49716
G_12_7_09_2,15,100,1000,50,6,16496885,1,7,0,41402
G_3_10_03_1,25,100,100,5,28,15380171,1,31,34,2644454
G_12_3_09_2,7,10,1000,5,6,13008182,1,7,0,45645
G_7_7_07_2,71,100,100,10,11,3585461,1,13,0,156657
G_20_3_09_3,7,100,10,50,4,20521,1,5,0,187730
G_12_3_09_3,9,10,1000,10,5,8725503,1,6,0,66742
G_12_3_09_2,7,10,1000,5,6,13008182,1,7,0,41429
G_12_3_09_1,7,1000,1000,5,6,15774338,1,7,0,49642
G_20_7_09_2,15,100,10,10,4,38705,1,5,0,216485
G_20_3_09_2,7,100,10,50,3,18736,1,4,0,198474
G_12_7_09_2,15,100,1000,50,6,16496885,1,7,0,49376
G_12_7_09_3,22,100,1000,10,7,18089317,1,8,0,56318
G_12_3_09_2,7,10,1000,5,6,13008182,1,7,0,42577
G_12_3_09_3,9,10,1000,10,5,8725503,1,6,0,58155
G_20_3_09_1,7,100,10,10,4,23952,1,5,0,183125
G_12_7_09_2,15,100,1000,50,6,16496885,1,7,0,39018
G_12_3_09_1,7,1000,1000,5,6,15774338,1,7,0,49992
G_12_7_09_3,22,100,1000,10,7,18089317,1,8,0,54123
G_20_7_09_3,15,10,10,5,4,33095,1,5,0,160024
G_12_3_09_3,9,10,1000,10,5,8725503,1,6,0,49942
G_12_3_07_1,27,10,10,5,7,38137,1,8,0,795763
G_20_7_09_1,17,100,10,10,4,41725,1,5,0,200614
G_12_7_09_2,15,100,1000,50,6,16496885,1,7,0,48864
G_12_3_09_1,7,1000,1000,5,6,15774338,1,7,0,47382
G_7_10_07_3,50,10,100,10,13,10034917,1,15,0,192704
G_7_10_07_2,29,100,100,5,13,6582410,1,14,0,209888
G_12_7_09_3,22,100,1000,10,7,18089317,1,8,0,51731
G_20_10_09_1,23,10,10,5,4,39054,1,5,0,199053
G_12_3_09_2,7,10,1000,5,6,13008182,1,7,0,98768
G_7_7_07_2,71,100,100,10,11,3585461,1,13,0,212325
G_12_3_09_3,9,10,1000,10,5,8725503,1,6,0,58300
G_12_7_09_2,15,100,1000,50,6,16496885,1,7,0,45088
G_20_3_09_3,7,100,10,50,4,20521,1,5,0,204106
G_12_3_09_1,7,1000,1000,5,6,15774338,1,7,0,51203
G_20_7_09_2,15,100,10,10,4,38705,1,5,0,196221
G_12_3_07_1,27,10,10,5,7,38137,1,8,0,84189
G_20_3_09_2,7,100,10,50,3,18736,1,4,0,200255
G_12_3_09_2,7,10,1000,5,6,13008182,1,7,0,36723
G_20_10_09_3,21,10,10,5,4,52140,1,5,0,180873
G_20_10_09_2,21,10,10,5,5,83337,1,6,0,196225
G_3_3_03_2,33,10,10,5,14,30819,-1
G_12_3_09_3,9,10,1000,10,5,8725503,1,6,0,56653
G_3_3_03_3,21,10,10,5,14,26150,-1
G_12_3_09_2,7,10,1000,5,6,13008182,1,7,0,31530
G_12_7_09_3,22,100,1000,10,7,18089317,1,8,0,80912
G_12_7_09_2,15,100,1000,50,6,16496885,1,7,0,47008
G_12_3_09_1,7,1000,1000,10,6,15774338,1,7,0,47537
G_20_3_09_1,7,100,10,50,4,23952,1,5,0,208442
G_20_7_09_3,15,10,10,5,4,33095,1,5,0,179604
G_12_3_09_2,7,10,1000,5,6,13008182,1,7,0,32311
G_12_3_09_3,9,10,1000,50,5,8725503,1,6,0,54098
G_12_7_09_3,22,100,1000,10,7,18089317,1,8,0,49125
G_20_7_09_1,17,100,10,10,4,41725,1,5,0,199468
G_12_7_09_2,15,100,1000,50,6,16496885,1,7,0,49881
G_7_10_07_3,50,10,100,10,13,10034917,1,15,0,184023
G_12_3_09_1,7,1000,1000,10,6,15774338,1,7,0,73095
G_12_3_09_2,7,10,1000,10,6,13008182,1,7,0,40596
G_7_7_07_2,71,100,100,10,11,3585461,1,13,0,173448
G_20_10_09_1,23,10,10,5,4,39054,1,5,0,201077
G_12_3_09_3,9,10,1000,50,5,8725503,1,6,0,49584
G_12_7_09_2,15,100,1000,50,6,16496885,1,7,0,52159
G_12_7_09_3,22,100,1000,10,7,18089317,1,8,0,54901
G_12_3_09_2,7,10,1000,10,6,13008182,1,7,0,42460
G_20_3_09_3,7,100,10,50,4,20521,1,5,0,206503
G_20_7_09_2,15,100,10,10,4,38705,1,5,0,202441
G_20_3_09_2,7,100,10,50,3,18736,1,4,0,196739
G_20_10_09_3,21,10,10,5,4,52140,1,5,0,177682
G_12_3_09_3,9,10,1000,50,5,8725503,1,6,0,48997
G_20_7_09_3,15,10,10,5,4,33095,1,5,0,152649
G_20_10_09_2,21,10,10,5,5,83337,1,6,0,216481
G_12_3_09_2,7,10,1000,10,6,13008182,1,7,0,40988
G_12_3_09_1,7,1000,1000,10,6,15774338,1,7,0,97162
G_12_7_09_2,15,1000,1000,5,6,16496885,1,7,0,48717
G_12_7_09_3,22,100,1000,10,7,18089317,1,8,0,57767
G_20_3_09_1,7,100,10,50,4,23952,1,5,0,202264
G_7_10_07_3,50,10,100,10,13,10034917,1,15,0,140079
G_12_3_09_3,9,10,1000,50,5,8725503,1,6,0,64600
G_12_3_09_2,7,10,1000,10,6,13008182,1,7,0,43674
G_7_7_07_2,71,100,100,10,11,3585461,1,13,0,164448
G_20_7_09_1,17,100,10,10,4,41725,1,5,0,199020
G_12_3_09_1,7,1000,1000,10,6,15774338,1,7,0,53736
G_12_7_09_2,15,1000,1000,5,6,16496885,1,7,0,59173
G_20_10_09_1,23,10,10,5,4,39054,1,5,0,182671
G_12_7_09_3,22,100,1000,10,7,18089317,1,8,0,55899
G_12_3_09_3,9,10,1000,50,5,8725503,1,6,0,51726
G_12_3_09_2,7,10,1000,10,6,13008182,1,7,0,37356
G_7_7_07_1,19,100,100,5,14,6381432,1,15,0,1717387
G_12_3_09_1,7,1000,1000,10,6,15774338,1,7,0,50444
G_20_10_09_3,21,10,10,5,4,52140,1,5,0,182717
G_20_7_09_2,15,100,10,50,4,38705,1,5,0,201058
G_12_7_09_2,15,1000,1000,5,6,16496885,1,7,0,65792
G_12_7_09_3,22,100,1000,10,7,18089317,1,8,0,41601
G_12_3_09_2,7,10,1000,10,6,13008182,1,7,0,38877
G_20_3_09_2,7,100,10,50,3,18736,1,4,0,203691
G_20_3_09_3,7,100,10,50,4,20521,1,5,0,205394
G_12_3_09_3,9,10,1000,50,5,8725503,1,6,0,49361
G_20_7_09_3,15,10,10,5,4,33095,1,5,0,190810
G_20_10_09_2,21,10,10,5,5,83337,1,6,0,183414
G_12_3_09_2,7,10,1000,10,6,13008182,1,7,0,27773
G_12_3_09_1,7,1000,1000,10,6,15774338,1,7,0,47489
G_7_10_07_3,50,10,100,10,13,10034917,1,15,0,183327
G_12_3_09_3,9,10,1000,50,5,8725503,1,6,0,49759
G_12_7_09_3,22,100,1000,50,7,18089317,1,8,0,55540
G_12_7_09_2,15,1000,1000,5,6,16496885,1,7,0,62364
G_20_3_09_1,7,100,10,50,4,23952,1,5,0,212975
G_12_3_09_2,7,10,1000,10,6,13008182,1,7,0,37687
G_12_3_09_1,7,1000,1000,10,6,15774338,1,7,0,45428
G_7_7_07_2,71,100,100,10,11,3585461,1,13,0,195771
G_20_10_09_1,23,10,10,5,4,39054,1,6,1,173141
G_3_10_03_1,25,100,100,5,28,15380171,1,31,2,758661
G_12_3_09_3,9,10,1000,50,5,8725503,1,6,0,48059
G_12_3_09_2,7,10,1000,10,6,13008182,1,7,0,37444
G_12_7_09_3,22,100,1000,50,7,18089317,1,8,0,54819
G_20_7_09_1,17,100,10,10,4,41725,1,5,0,234088
G_12_7_09_2,15,1000,1000,5,6,16496885,1,7,0,63679
G_3_10_03_2,38,10,10,5,27,118409,-1
G_12_3_09_1,7,1000,1000,10,6,15774338,1,7,0,49820
G_20_10_09_3,21,10,10,5,4,52140,1,5,0,188016
G_12_7_07_2,47,10,10,5,11,210873,-1
G_12_3_09_2,7,10,1000,10,6,13008182,1,7,0,36667
G_20_3_09_3,7,100,10,50,4,20521,1,5,0,192683
G_20_10_09_2,21,10,10,5,5,83337,1,6,0,174027
G_20_3_09_2,7,100,10,50,3,18736,1,4,0,201820
G_12_3_09_3,9,10,1000,50,5,8725503,1,6,0,74685
G_20_7_09_3,15,10,10,5,4,33095,1,5,0,190988
G_20_7_09_2,15,100,10,50,4,38705,1,5,0,221497
G_12_7_09_3,22,100,1000,50,7,18089317,1,8,0,56658
G_12_3_09_1,7,1000,1000,10,6,15774338,1,7,0,49435
G_12_7_09_2,15,1000,1000,5,6,16496885,1,7,0,60844
G_12_3_09_2,7,10,1000,50,6,13008182,1,7,0,40582
G_7_10_07_3,50,10,100,10,13,10034917,1,15,0,185140
G_12_3_09_3,9,10,1000,50,5,8725503,1,6,0,50676
G_20_3_09_1,7,100,10,50,4,23952,1,5,0,189185
G_20_10_09_1,23,10,10,5,4,39054,1,5,0,164509
G_7_10_07_2,29,100,100,5,13,6582410,1,14,0,744569
G_12_7_07_3,69,10,10,5,11,501613,-1
G_12_3_09_1,7,1000,1000,10,6,15774338,1,7,0,46877
G_12_3_09_2,7,10,1000,50,6,13008182,1,7,0,41706
G_12_7_09_3,22,100,1000,50,7,18089317,1,8,0,58965
G_12_7_09_2,15,1000,1000,5,6,16496885,1,7,0,63191
G_12_3_09_3,9,100,1000,5,5,8725503,1,6,0,55994
G_12_3_09_2,7,10,1000,50,6,13008182,1,7,0,42292
G_12_3_09_1,7,1000,1000,50,6,15774338,1,7,0,49381
G_20_7_09_1,17,100,10,50,4,41725,1,5,0,221631
G_12_7_09_3,22,100,1000,50,7,18089317,1,8,0,53359
G_20_10_09_3,21,10,10,5,4,52140,1,5,0,200641
G_20_3_09_2,7,100,10,50,3,18736,1,4,0,172527
G_12_3_07_2,13,10,10,5,8,39374,-1
G_20_3_07_1,23,10,10,5,8,472719,-1
G_12_3_09_3,9,100,1000,5,5,8725503,1,6,0,56701
G_20_10_09_2,21,10,10,5,5,83337,1,6,0,190437
G_20_3_09_3,7,100,10,50,4,20521,1,5,0,196475
G_20_3_07_2,23,10,10,5,7,318305,-1
G_12_7_09_2,15,1000,1000,5,6,16496885,1,7,0,62686
G_12_3_09_2,7,10,1000,50,6,13008182,1,7,0,37516
G_20_7_09_3,15,10,10,5,4,33095,1,5,0,195510
G_20_7_09_2,15,100,10,50,4,38705,1,5,0,201638
G_12_3_09_1,7,1000,1000,50,6,15774338,1,7,0,48999
G_12_7_09_3,22,100,1000,50,7,18089317,1,8,0,55160
G_12_3_09_2,7,10,1000,50,6,13008182,1,7,0,38910
G_12_10_07_2,59,10,10,5,15,608334,-1
G_12_3_09_3,9,100,1000,5,5,8725503,1,6,0,55713
G_20_10_09_1,23,10,10,5,4,39054,1,5,0,182282
G_12_7_09_2,15,1000,1000,5,6,16496885,1,7,0,53985
G_20_3_09_1,7,100,10,50,4,23952,1,5,0,195767
G_12_3_09_2,7,10,1000,50,6,13008182,1,7,0,25625
G_12_3_09_1,7,1000,1000,50,6,15774338,1,7,0,51333
G_7_10_07_3,50,10,100,10,13,10034917,1,15,0,228911
G_7_7_07_3,19,100,100,5,13,5078029,-1
G_12_7_09_3,22,100,1000,50,7,18089317,1,8,0,56782
G_12_3_09_2,7,10,1000,50,6,13008182,1,7,0,35753
G_12_7_09_2,15,1000,1000,5,6,16496885,1,7,0,52460
G_12_3_09_3,9,100,1000,5,5,8725503,1,6,0,68688
G_12_3_09_1,7,1000,1000,50,6,15774338,1,7,0,51419
G_20_10_09_3,21,10,10,5,4,52140,1,6,1,183425
G_12_3_09_2,7,10,1000,50,6,13008182,1,7,0,26399
G_7_7_07_2,71,100,100,10,11,3585461,1,13,0,450386
G_20_3_09_2,7,100,10,50,3,18736,1,4,0,190379
G_20_7_09_1,17,100,10,50,4,41725,1,5,0,200203
G_20_10_09_2,21,10,10,5,5,83337,1,7,1,186002
G_12_3_09_3,9,100,1000,5,5,8725503,1,6,0,50879
G_20_7_09_3,15,10,10,5,4,33095,1,5,0,185840
G_7_7_07_3,19,100,100,5,13,5078029,1,15,0,76239
G_12_7_09_3,22,100,1000,50,7,18089317,1,8,0,53562
G_12_7_09_2,15,1000,1000,10,6,16496885,1,7,0,58465
G_20_3_09_3,7,100,10,50,4,20521,1,5,0,209602
G_12_3_09_2,7,10,1000,50,6,13008182,1,7,0,45936
G_20_7_09_2,15,100,10,50,4,38705,1,5,0,200576
G_12_10_07_3,81,10,10,5,12,729835,-1
G_12_3_09_1,7,1000,1000,50,6,15774338,1,7,0,52695
G_20_10_09_1,23,10,10,5,4,39054,1,5,0,182326
G_12_3_07_3,21,100,100,5,8,5717919,-1
G_12_3_09_3,9,100,1000,5,5,8725503,1,6,0,53801
G_20_3_09_1,7,100,10,50,4,23952,1,5,0,202743
G_12_7_09_3,22,100,1000,50,7,18089317,1,8,0,50992
G_12_3_09_2,7,10,1000,50,6,13008182,1,7,0,44397
G_12_7_09_2,15,1000,1000,10,6,16496885,1,7,0,65742
G_12_3_09_1,7,1000,1000,50,6,15774338,1,7,0,51808
G_12_7_09_3,22,100,1000,50,7,18089317,1,8,0,40577
G_12_3_09_3,9,100,1000,5,5,8725503,1,6,0,61115
G_12_3_09_2,7,100,1000,5,6,13008182,1,7,0,41336
G_20_10_09_3,21,10,10,5,4,52140,1,5,0,192905
G_20_3_09_2,7,100,10,50,3,18736,1,4,0,188835
G_20_10_09_2,21,10,10,5,5,83337,1,6,0,180173
G_12_3_09_1,7,1000,1000,50,6,15774338,1,7,0,53405
G_20_7_09_1,17,100,10,50,4,41725,1,5,0,195491
G_12_7_09_2,15,1000,1000,10,6,16496885,1,7,0,58623
G_7_10_07_3,50,10,100,50,13,10034917,1,15,0,265208
G_7_7_07_2,71,100,100,10,11,3585461,1,13,0,213747
G_12_3_09_2,7,100,1000,5,6,13008182,1,7,0,42234
G_20_7_09_3,15,10,10,5,4,33095,1,5,0,188096
G_12_7_09_1,15,100,100,5,5,281100,-1
G_12_3_09_3,9,100,1000,5,5,8725503,1,6,0,55785
G_20_3_09_3,7,100,10,50,4,20521,1,5,0,181093
G_20_10_09_1,23,10,10,5,4,39054,1,5,0,155934
G_12_7_09_3,22,1000,1000,5,7,18089317,1,8,0,68326
G_20_3_07_3,69,10,10,5,7,662211,-1
G_12_7_09_1,15,100,100,5,5,281100,1,6,0,35282
G_20_7_09_2,15,100,10,50,4,38705,1,5,0,199031
G_7_7_07_3,19,100,100,5,13,5078029,1,15,0,228121
G_12_3_09_1,7,1000,1000,50,6,15774338,1,7,0,49814
G_12_3_09_2,7,100,1000,5,6,13008182,1,7,0,38789
G_12_7_09_2,15,1000,1000,10,6,16496885,1,7,0,56806
G_12_3_09_3,9,100,1000,5,5,8725503,1,6,0,52986
G_12_7_09_1,15,100,100,5,5,281100,1,6,0,35469
G_20_3_09_1,7,100,10,50,4,23952,1,5,0,195600
G_12_3_09_2,7,100,1000,5,6,13008182,1,7,0,37440
G_12_7_09_3,22,1000,1000,5,7,18089317,1,8,0,68436
G_12_7_09_1,15,100,100,5,5,281100,1,6,0,38741
G_12_3_09_1,7,1000,1000,50,6,15774338,1,7,0,51357
G_12_3_09_3,9,100,1000,5,5,8725503,1,6,0,56993
G_12_7_09_2,15,1000,1000,10,6,16496885,1,7,0,58888
G_7_7_07_2,71,100,100,50,11,3585461,1,13,0,137573
G_20_10_09_2,21,10,10,5,5,83337,1,6,0,165984
G_12_7_09_1,15,100,100,5,5,281100,1,6,0,34491
G_12_3_09_2,7,100,1000,5,6,13008182,1,7,0,39911
G_20_10_09_3,21,10,10,5,4,52140,1,5,0,183737
G_20_3_09_2,7,10,100,5,4,1260330,1,5,0,183868
G_20_7_09_3,15,10,10,5,4,33095,1,5,0,173587
G_12_3_09_1,7,1000,1000,50,6,15774338,1,7,0,48325
G_7_10_07_3,50,10,100,50,13,10034917,1,15,0,174465
G_7_7_07_3,19,100,100,5,13,5078029,1,15,0,135629
G_12_7_09_1,15,100,100,5,5,281100,1,7,1,40575
G_20_10_09_1,23,10,10,5,4,39054,1,5,0,174310
G_20_7_09_1,17,100,10,50,4,41725,1,5,0,206415
G_12_7_09_3,22,1000,1000,5,7,18089317,1,8,0,68554
G_12_3_09_3,9,100,1000,10,5,8725503,1,6,0,53400
G_3_10_03_1,25,100,100,5,28,15380171,1,31,0,840094
G_20_3_09_3,7,10,100,5,5,864033,1,6,0,196677
G_12_3_09_2,7,100,1000,5,6,13008182,1,7,0,41227
G_12_7_09_2,15,1000,1000,10,6,16496885,1,7,0,56531
G_12_7_09_1,15,100,100,10,5,281100,1,6,0,33930
G_20_7_09_2,15,100,10,50,4,38705,1,5,0,205444
G_12_3_09_3,9,100,1000,10,5,8725503,1,6,0,52078
G_12_7_09_1,15,100,100,10,5,281100,1,6,0,33160
G_12_3_09_2,7,100,1000,5,6,13008182,1,7,0,38619
G_7_10_07_2,29,100,100,5,13,6582410,1,14,0,752554
G_20_3_09_1,7,100,10,50,4,23952,1,5,0,193035
G_12_7_09_2,15,1000,1000,10,6,16496885,1,7,0,46963
G_7_10_07_1,53,10,10,5,11,83065,-1
G_12_7_09_3,22,1000,1000,5,7,18089317,1,8,0,69219
G_7_7_07_2,71,100,100,50,11,3585461,1,13,0,139538
G_7_7_07_3,19,100,100,10,13,5078029,1,15,0,95072
G_12_7_09_1,15,100,100,10,5,281100,1,6,0,36064
G_20_3_09_2,7,10,100,5,4,1260330,1,5,0,139053
G_12_3_09_2,7,100,1000,5,6,13008182,1,7,0,40758
G_12_3_09_3,9,100,1000,10,5,8725503,1,6,0,49826
G_20_10_09_3,21,10,10,5,4,52140,1,5,0,161146
G_20_10_09_2,21,10,10,5,5,83337,1,6,0,172970
G_12_7_09_1,15,100,100,10,5,281100,1,6,0,31165
G_12_7_09_1,15,100,100,10,5,281100,1,6,0,23827
G_12_7_09_2,15,1000,1000,10,6,16496885,1,7,0,56547
G_12_7_09_3,22,1000,1000,5,7,18089317,1,8,0,59414
G_12_3_09_2,7,100,1000,5,6,13008182,1,7,0,39527
G_20_7_09_3,15,10,10,5,4,33095,1,5,0,187120
G_3_3_03_2,33,10,10,5,14,30819,1,17,2,1509257
G_3_3_03_2,33,10,10,5,14,30819,1,17,4,3015
G_12_3_09_3,9,100,1000,10,5,8725503,1,6,0,52879
G_20_10_09_1,23,10,10,5,4,39054,1,5,0,185211
G_12_7_09_1,15,100,100,10,5,281100,1,6,0,25789
G_7_7_07_3,19,100,100,10,13,5078029,1,15,0,96386
G_20_7_09_1,17,100,10,50,4,41725,1,5,0,197278
G_20_3_09_3,7,10,100,5,5,864033,1,6,0,184694
G_12_7_09_1,15,100,100,10,5,281100,1,6,0,29077
G_12_3_09_2,7,100,1000,5,6,13008182,1,7,0,38410
G_7_7_07_2,71,100,100,50,11,3585461,1,13,0,126468
G_12_7_09_2,15,1000,1000,10,6,16496885,1,7,0,55569
G_12_3_09_3,9,100,1000,10,5,8725503,1,6,0,50870
G_12_7_09_1,15,100,100,10,5,281100,1,6,0,33557
